date,tm1,ats1,tm2,ou,ml1,ml2,pts1,pts2,tpts,wl1,wl2
2024-10-22,New York Knicks,6.0,Boston Celtics,221.5,205,-250,109,132,241,0,1
2024-10-22,Minnesota Timberwolves,-1.0,Los Angeles Lakers,224.0,-116,-102,103,110,213,0,1
2024-10-23,Indiana Pacers,-6.0,Detroit Pistons,234.5,-235,194,115,109,224,1,0
2024-10-23,Milwaukee Bucks,-4.0,Philadelphia 76ers,221.5,-190,160,124,109,233,1,0
2024-10-23,Cleveland Cavaliers,-6.5,Toronto Raptors,225.5,-255,210,136,106,242,1,0
2024-10-23,Brooklyn Nets,6.5,Atlanta Hawks,223.5,225,-275,116,120,236,0,1
2024-10-23,Orlando Magic,2.0,Miami Heat,208.0,112,-132,116,97,213,1,0
2024-10-23,Charlotte Hornets,8.5,Houston Rockets,230.5,280,-350,110,105,215,1,0
2024-10-23,Chicago Bulls,3.5,New Orleans Pelicans,221.5,158,-205,111,123,234,0,1
2024-10-23,Memphis Grizzlies,-2.0,Utah Jazz,229.5,-134,114,126,124,250,1,0
2024-10-23,Phoenix Suns,-5.0,LA Clippers,224.5,-220,184,116,113,229,1,0
2024-10-23,Golden State Warriors,-7.5,Portland Trail Blazers,222.0,-295,240,140,104,244,1,0
2024-10-24,Boston Celtics,-14.0,Washington Wizards,231.0,-950,640,122,102,224,1,0
2024-10-24,San Antonio Spurs,8.5,Dallas Mavericks,227.5,300,-375,109,120,229,0,1
2024-10-24,Minnesota Timberwolves,-1.0,Sacramento Kings,222.0,-112,-104,117,115,232,1,0
2024-10-24,Oklahoma City Thunder,2.0,Denver Nuggets,228.5,112,-132,102,87,189,1,0
2024-10-25,Philadelphia 76ers,-5.5,Toronto Raptors,220.0,-220,184,107,115,222,0,1
2024-10-25,Brooklyn Nets,11.5,Orlando Magic,214.0,460,-620,101,116,217,0,1
2024-10-25,Detroit Pistons,10.5,Cleveland Cavaliers,224.5,385,-500,101,113,214,0,1
2024-10-25,Indiana Pacers,4.5,New York Knicks,229.0,168,-200,98,123,221,0,1
2024-10-25,Charlotte Hornets,5.5,Atlanta Hawks,227.0,194,-235,120,125,245,0,1
2024-10-25,Memphis Grizzlies,3.5,Houston Rockets,226.5,144,-172,108,128,236,0,1
2024-10-25,Chicago Bulls,9.5,Milwaukee Bucks,234.0,360,-460,133,122,255,1,0
2024-10-25,Golden State Warriors,-6.5,Utah Jazz,235.5,-255,210,127,86,213,1,0
2024-10-25,New Orleans Pelicans,-6.5,Portland Trail Blazers,219.0,-250,205,105,103,208,1,0
2024-10-25,Phoenix Suns,1.5,Los Angeles Lakers,227.0,106,-124,116,123,239,0,1
2024-10-26,LA Clippers,7.5,Denver Nuggets,218.0,265,-330,109,104,213,1,0
2024-10-26,Cleveland Cavaliers,-9.5,Washington Wizards,227.0,-450,350,135,116,251,1,0
2024-10-26,Miami Heat,-5.5,Charlotte Hornets,224.5,-240,198,114,106,220,1,0
2024-10-26,Boston Celtics,-12.5,Detroit Pistons,224.5,-900,610,124,118,242,1,0
2024-10-26,Orlando Magic,1.0,Memphis Grizzlies,222.0,100,-118,111,124,235,0,1
2024-10-26,Toronto Raptors,15.0,Minnesota Timberwolves,218.5,750,-1200,101,112,213,0,1
2024-10-26,Oklahoma City Thunder,-9.5,Chicago Bulls,232.5,-390,310,114,95,209,1,0
2024-10-26,Houston Rockets,1.5,San Antonio Spurs,229.5,116,-148,106,109,215,0,1
2024-10-26,Dallas Mavericks,-4.0,Phoenix Suns,229.0,-176,148,102,114,216,0,1
2024-10-26,Sacramento Kings,1.0,Los Angeles Lakers,230.5,-104,-112,127,131,258,0,1
2024-10-27,Philadelphia 76ers,8.5,Indiana Pacers,230.0,280,-350,118,114,232,1,0
2024-10-27,New Orleans Pelicans,-6.5,Portland Trail Blazers,221.5,-245,200,103,125,228,0,1
2024-10-27,Milwaukee Bucks,-8.5,Brooklyn Nets,228.0,-350,280,102,115,217,0,1
2024-10-27,Atlanta Hawks,11.0,Oklahoma City Thunder,230.0,400,-520,104,128,232,0,1
2024-10-27,LA Clippers,9.0,Golden State Warriors,221.0,320,-405,112,104,216,1,0
2024-10-28,Indiana Pacers,5.5,Orlando Magic,226.5,188,-220,115,119,234,0,1
2024-10-28,Detroit Pistons,8.5,Miami Heat,219.5,290,-360,98,106,204,0,1
2024-10-28,Washington Wizards,7.5,Atlanta Hawks,234.5,240,-295,121,119,240,1,0
2024-10-28,Denver Nuggets,-8.0,Toronto Raptors,223.5,-335,270,127,125,252,1,0
2024-10-28,Milwaukee Bucks,9.0,Boston Celtics,232.0,320,-405,108,119,227,0,1
2024-10-28,Cleveland Cavaliers,3.0,New York Knicks,222.0,126,-148,110,104,214,1,0
2024-10-28,Chicago Bulls,5.5,Memphis Grizzlies,232.0,184,-220,126,123,249,1,0
2024-10-28,Houston Rockets,-2.5,San Antonio Spurs,220.0,-138,118,106,101,207,1,0
2024-10-28,Utah Jazz,12.0,Dallas Mavericks,231.5,530,-750,102,110,212,0,1
2024-10-28,Portland Trail Blazers,13.0,Sacramento Kings,231.0,570,-800,98,111,209,0,1
2024-10-28,Los Angeles Lakers,4.5,Phoenix Suns,229.0,162,-194,105,109,214,0,1
2024-10-29,Dallas Mavericks,4.0,Minnesota Timberwolves,221.0,146,-174,120,114,234,1,0
2024-10-29,Denver Nuggets,-5.5,Brooklyn Nets,218.5,-225,188,144,139,283,1,0
2024-10-29,Sacramento Kings,-6.5,Utah Jazz,235.0,-255,210,113,96,209,1,0
2024-10-29,New Orleans Pelicans,-2.0,Golden State Warriors,217.5,-138,118,106,124,230,0,1
2024-10-30,Los Angeles Lakers,4.0,Cleveland Cavaliers,227.0,152,-180,110,134,244,0,1
2024-10-30,Toronto Raptors,6.0,Charlotte Hornets,225.0,200,-245,133,138,271,0,1
2024-10-30,Atlanta Hawks,-5.5,Washington Wizards,233.5,-220,184,120,133,253,0,1
2024-10-30,Detroit Pistons,3.5,Philadelphia 76ers,219.5,146,-174,105,95,200,1,0
2024-10-30,Boston Celtics,-7.0,Indiana Pacers,235.5,-270,220,132,135,267,0,1
2024-10-30,New York Knicks,-2.0,Miami Heat,214.5,-126,108,116,107,223,1,0
2024-10-30,Brooklyn Nets,12.0,Memphis Grizzlies,226.0,460,-620,119,106,225,1,0
2024-10-30,Orlando Magic,-5.5,Chicago Bulls,227.5,-230,190,99,102,201,0,1
2024-10-30,San Antonio Spurs,12.5,Oklahoma City Thunder,220.0,590,-850,93,105,198,0,1
2024-10-30,New Orleans Pelicans,3.0,Golden State Warriors,219.0,134,-158,89,104,193,0,1
2024-10-30,Portland Trail Blazers,8.0,LA Clippers,218.5,265,-330,106,105,211,1,0
2024-10-31,Milwaukee Bucks,-6.5,Memphis Grizzlies,231.0,-250,205,99,122,221,0,1
2024-10-31,Houston Rockets,6.5,Dallas Mavericks,226.0,220,-270,108,102,210,1,0
2024-10-31,San Antonio Spurs,-2.5,Utah Jazz,220.5,-144,122,106,88,194,1,0
2024-10-31,Phoenix Suns,-4.5,LA Clippers,220.0,-186,156,125,119,244,1,0
2024-11-01,New York Knicks,-6.5,Detroit Pistons,218.5,-270,220,128,98,226,1,0
2024-11-01,Orlando Magic,11.5,Cleveland Cavaliers,216.5,520,-900,109,120,229,0,1
2024-11-01,Boston Celtics,-11.0,Charlotte Hornets,233.5,-560,420,124,109,233,1,0
2024-11-01,Chicago Bulls,1.5,Brooklyn Nets,228.5,102,-120,112,120,232,0,1
2024-11-01,Los Angeles Lakers,-9.0,Toronto Raptors,232.5,-375,300,131,125,256,1,0
2024-11-01,Sacramento Kings,-6.0,Atlanta Hawks,236.0,-245,200,123,115,238,1,0
2024-11-01,Indiana Pacers,-4.0,New Orleans Pelicans,231.5,-172,144,118,125,243,0,1
2024-11-01,Denver Nuggets,3.5,Minnesota Timberwolves,219.0,140,-166,116,119,235,0,1
2024-11-01,Oklahoma City Thunder,-10.5,Portland Trail Blazers,221.0,-550,410,137,114,251,1,0
2024-11-02,Boston Celtics,-11.0,Charlotte Hornets,231.5,-560,420,113,103,216,1,0
2024-11-02,Memphis Grizzlies,1.0,Philadelphia 76ers,222.5,-108,-108,124,107,231,1,0
2024-11-02,Sacramento Kings,-9.5,Toronto Raptors,235.5,-460,360,128,131,259,0,1
2024-11-02,Cleveland Cavaliers,2.0,Milwaukee Bucks,230.5,110,-130,114,113,227,1,0
2024-11-02,Golden State Warriors,5.0,Houston Rockets,216.0,156,-186,127,121,248,1,0
2024-11-02,Minnesota Timberwolves,-3.5,San Antonio Spurs,214.5,-174,144,103,113,216,0,1
2024-11-02,Miami Heat,-10.5,Washington Wizards,224.5,-460,360,118,98,216,1,0
2024-11-02,Utah Jazz,11.0,Denver Nuggets,221.0,480,-650,103,129,232,0,1
2024-11-02,Portland Trail Blazers,12.5,Phoenix Suns,229.0,530,-750,97,103,200,0,1
2024-11-02,Oklahoma City Thunder,-5.5,LA Clippers,220.0,-230,190,105,92,197,1,0
2024-11-03,Detroit Pistons,3.0,Brooklyn Nets,219.0,130,-154,106,92,198,1,0
2024-11-03,Atlanta Hawks,-1.5,New Orleans Pelicans,225.0,-118,100,126,111,237,1,0
2024-11-03,Orlando Magic,7.0,Dallas Mavericks,221.0,220,-270,85,108,193,0,1
2024-11-04,Milwaukee Bucks,8.5,Cleveland Cavaliers,228.5,270,-335,114,116,230,0,1
2024-11-04,Golden State Warriors,-11.0,Washington Wizards,234.0,-590,440,125,112,237,1,0
2024-11-04,Los Angeles Lakers,-6.5,Detroit Pistons,226.0,-295,240,103,115,218,0,1
2024-11-04,Boston Celtics,-10.5,Atlanta Hawks,231.5,-530,360,123,93,216,1,0
2024-11-04,Memphis Grizzlies,-4.5,Brooklyn Nets,222.5,-180,152,104,106,210,0,1
2024-11-04,Sacramento Kings,1.0,Miami Heat,225.0,108,-126,111,110,221,1,0
2024-11-04,Utah Jazz,7.5,Chicago Bulls,229.5,245,-300,135,126,261,1,0
2024-11-04,New York Knicks,-2.0,Houston Rockets,217.5,-130,110,97,109,206,0,1
2024-11-04,Charlotte Hornets,10.5,Minnesota Timberwolves,225.5,420,-560,93,114,207,0,1
2024-11-04,Orlando Magic,12.5,Oklahoma City Thunder,217.5,570,-820,86,102,188,0,1
2024-11-04,Portland Trail Blazers,1.0,New Orleans Pelicans,218.0,-102,-118,118,100,218,1,0
2024-11-04,Indiana Pacers,4.5,Dallas Mavericks,236.5,168,-200,134,127,261,1,0
2024-11-04,Toronto Raptors,11.0,Denver Nuggets,232.0,410,-550,119,121,240,0,1
2024-11-04,Philadelphia 76ers,7.5,Phoenix Suns,222.5,245,-300,116,118,234,0,1
2024-11-04,San Antonio Spurs,4.0,LA Clippers,215.5,148,-176,104,113,217,0,1
2024-11-06,Detroit Pistons,-1.0,Charlotte Hornets,223.0,-120,102,107,108,215,0,1
2024-11-06,Orlando Magic,5.5,Indiana Pacers,226.5,176,-210,111,118,229,0,1
2024-11-06,New York Knicks,-7.0,Atlanta Hawks,227.0,-275,225,116,121,237,0,1
2024-11-06,Golden State Warriors,6.5,Boston Celtics,228.5,220,-270,118,112,230,1,0
2024-11-06,Cleveland Cavaliers,-6.5,New Orleans Pelicans,225.0,-255,210,131,122,253,1,0
2024-11-06,Los Angeles Lakers,4.0,Memphis Grizzlies,233.5,144,-172,114,131,245,0,1
2024-11-06,San Antonio Spurs,6.5,Houston Rockets,215.0,220,-270,100,127,227,0,1
2024-11-06,Chicago Bulls,10.5,Dallas Mavericks,237.0,410,-520,99,119,218,0,1
2024-11-06,Miami Heat,5.5,Phoenix Suns,222.5,168,-200,112,115,227,0,1
2024-11-06,Oklahoma City Thunder,-7.0,Denver Nuggets,224.5,-260,215,122,124,246,0,1
2024-11-06,Philadelphia 76ers,1.5,LA Clippers,215.5,106,-124,98,110,208,0,1
2024-11-06,Toronto Raptors,11.5,Sacramento Kings,238.0,480,-650,107,122,229,0,1
2024-11-07,Minnesota Timberwolves,-9.5,Chicago Bulls,227.0,-405,320,135,119,254,1,0
2024-11-07,Utah Jazz,10.0,Milwaukee Bucks,232.0,370,-480,100,123,223,0,1
2024-11-07,Portland Trail Blazers,4.0,San Antonio Spurs,217.5,146,-174,105,118,223,0,1
2024-11-08,Indiana Pacers,-6.5,Charlotte Hornets,235.0,-275,225,83,103,186,0,1
2024-11-08,New Orleans Pelicans,8.5,Orlando Magic,210.0,290,-360,88,115,203,0,1
2024-11-08,Atlanta Hawks,2.0,Detroit Pistons,227.5,120,-142,121,122,243,0,1
2024-11-08,Golden State Warriors,3.5,Cleveland Cavaliers,229.5,136,-158,117,136,253,0,1
2024-11-08,Brooklyn Nets,13.0,Boston Celtics,220.5,610,-900,104,108,212,0,1
2024-11-08,Milwaukee Bucks,6.5,New York Knicks,223.5,200,-245,94,116,210,0,1
2024-11-08,Phoenix Suns,2.5,Dallas Mavericks,233.5,122,-144,114,113,227,1,0
2024-11-08,Washington Wizards,7.5,Memphis Grizzlies,231.5,245,-300,104,128,232,0,1
2024-11-08,Houston Rockets,8.0,Oklahoma City Thunder,221.5,265,-330,107,126,233,0,1
2024-11-08,Miami Heat,3.0,Denver Nuggets,221.5,130,-154,122,135,257,0,1
2024-11-08,Portland Trail Blazers,12.0,Minnesota Timberwolves,219.5,480,-650,102,127,229,0,1
2024-11-08,LA Clippers,6.5,Sacramento Kings,223.5,215,-260,107,98,205,1,0
2024-11-08,Philadelphia 76ers,7.5,Los Angeles Lakers,223.5,240,-295,106,116,222,0,1
2024-11-09,Utah Jazz,6.5,San Antonio Spurs,221.5,198,-240,111,110,221,1,0
2024-11-09,Brooklyn Nets,13.0,Cleveland Cavaliers,220.5,530,-750,100,105,205,0,1
2024-11-09,Chicago Bulls,2.5,Atlanta Hawks,240.5,120,-142,125,113,238,1,0
2024-11-09,Toronto Raptors,6.0,LA Clippers,226.5,205,-250,103,105,208,0,1
2024-11-10,Houston Rockets,-4.0,Detroit Pistons,218.5,-174,146,101,99,200,1,0
2024-11-10,Boston Celtics,-5.0,Milwaukee Bucks,229.5,-198,166,113,107,220,1,0
2024-11-10,New York Knicks,-3.5,Indiana Pacers,229.5,-162,136,121,132,253,0,1
2024-11-10,Washington Wizards,11.5,Orlando Magic,222.5,440,-590,94,121,215,0,1
2024-11-10,Golden State Warriors,6.5,Oklahoma City Thunder,228.0,215,-260,127,116,243,1,0
2024-11-10,Charlotte Hornets,5.0,Philadelphia 76ers,212.5,164,-196,105,107,212,0,1
2024-11-10,Miami Heat,7.5,Minnesota Timberwolves,219.0,220,-270,95,94,189,1,0
2024-11-10,Sacramento Kings,-1.0,Phoenix Suns,229.5,-118,100,127,118,245,1,0
2024-11-10,Dallas Mavericks,2.0,Denver Nuggets,233.0,116,-136,120,122,242,0,1
2024-11-10,Memphis Grizzlies,-1.0,Portland Trail Blazers,226.5,-110,-106,134,89,223,1,0
2024-11-10,Toronto Raptors,10.0,Los Angeles Lakers,236.0,410,-550,103,123,226,0,1
2024-11-11,Washington Wizards,12.0,Houston Rockets,230.5,520,-720,92,107,199,0,1
2024-11-11,Cleveland Cavaliers,-8.5,Chicago Bulls,237.0,-355,285,119,113,232,1,0
2024-11-11,Brooklyn Nets,-1.5,New Orleans Pelicans,210.0,-116,-102,107,105,212,1,0
2024-11-11,LA Clippers,6.0,Oklahoma City Thunder,219.0,215,-260,128,134,262,0,1
2024-11-11,Sacramento Kings,-2.5,San Antonio Spurs,222.5,-146,124,96,116,212,0,1
2024-11-12,Charlotte Hornets,8.5,Orlando Magic,212.5,285,-355,89,114,203,0,1
2024-11-12,Atlanta Hawks,16.0,Boston Celtics,225.0,750,-1200,117,116,233,1,0
2024-11-12,Miami Heat,-1.5,Detroit Pistons,214.0,-120,102,121,123,244,0,1
2024-11-12,New York Knicks,-3.5,Philadelphia 76ers,212.5,-162,136,111,99,210,1,0
2024-11-12,Toronto Raptors,9.0,Milwaukee Bucks,225.5,320,-405,85,99,184,0,1
2024-11-12,Phoenix Suns,-5.5,Utah Jazz,229.0,-225,188,120,112,232,1,0
2024-11-12,Minnesota Timberwolves,-9.5,Portland Trail Blazers,222.5,-430,340,108,122,230,0,1
2024-11-12,Dallas Mavericks,2.5,Golden State Warriors,235.5,118,-138,117,120,237,0,1
2024-11-13,Indiana Pacers,1.0,Orlando Magic,224.0,-104,-112,90,94,184,0,1
2024-11-13,New Orleans Pelicans,14.5,Oklahoma City Thunder,224.5,750,-1200,88,106,194,0,1
2024-11-13,Boston Celtics,-10.0,Brooklyn Nets,219.0,-460,360,139,114,253,1,0
2024-11-13,Cleveland Cavaliers,-11.5,Philadelphia 76ers,218.5,-560,420,114,106,220,1,0
2024-11-13,Chicago Bulls,8.5,New York Knicks,232.5,310,-390,124,123,247,1,0
2024-11-13,LA Clippers,4.5,Houston Rockets,214.0,154,-184,103,111,214,0,1
2024-11-13,Detroit Pistons,7.0,Milwaukee Bucks,212.5,235,-290,120,127,247,0,1
2024-11-13,Washington Wizards,9.5,San Antonio Spurs,225.0,340,-430,130,139,269,0,1
2024-11-13,Memphis Grizzlies,7.0,Los Angeles Lakers,233.0,240,-295,123,128,251,0,1
2024-11-13,Minnesota Timberwolves,-10.0,Portland Trail Blazers,220.5,-490,380,98,106,204,0,1
2024-11-13,Phoenix Suns,8.0,Sacramento Kings,227.0,245,-300,104,127,231,0,1
2024-11-14,Dallas Mavericks,-7.5,Utah Jazz,230.0,-320,260,113,115,228,0,1
2024-11-15,Miami Heat,4.5,Indiana Pacers,228.5,158,-188,124,111,235,1,0
2024-11-15,Philadelphia 76ers,2.5,Orlando Magic,208.5,118,-138,86,98,184,0,1
2024-11-15,Detroit Pistons,-2.5,Toronto Raptors,225.0,-146,124,99,95,194,1,0
2024-11-15,Chicago Bulls,9.5,Cleveland Cavaliers,238.5,380,-490,126,144,270,0,1
2024-11-15,Washington Wizards,9.0,Atlanta Hawks,241.5,340,-430,117,129,246,0,1
2024-11-15,Brooklyn Nets,8.5,New York Knicks,214.5,270,-335,122,124,246,0,1
2024-11-15,Los Angeles Lakers,-2.5,San Antonio Spurs,228.0,-142,118,120,115,235,1,0
2024-11-15,LA Clippers,5.0,Houston Rockets,215.5,160,-190,104,125,229,0,1
2024-11-15,Denver Nuggets,-2.0,New Orleans Pelicans,218.0,-126,108,94,101,195,0,1
2024-11-15,Phoenix Suns,7.5,Oklahoma City Thunder,228.0,245,-300,83,99,182,0,1
2024-11-15,Minnesota Timberwolves,-1.5,Sacramento Kings,222.0,-118,100,130,126,256,1,0
2024-11-15,Memphis Grizzlies,7.0,Golden State Warriors,236.0,235,-290,118,123,241,0,1
2024-11-16,Milwaukee Bucks,-3.5,Charlotte Hornets,219.5,-174,146,114,115,229,0,1
2024-11-16,Toronto Raptors,16.5,Boston Celtics,230.5,900,-1600,123,126,249,0,1
2024-11-16,Los Angeles Lakers,-8.0,New Orleans Pelicans,220.5,-330,265,104,99,203,1,0
2024-11-16,San Antonio Spurs,13.5,Dallas Mavericks,229.5,570,-820,93,110,203,0,1
2024-11-16,Utah Jazz,6.5,Sacramento Kings,228.0,220,-270,117,121,238,0,1
2024-11-17,Phoenix Suns,7.5,Minnesota Timberwolves,218.5,220,-270,117,120,237,0,1
2024-11-17,Miami Heat,3.5,Indiana Pacers,227.5,138,-164,110,119,229,0,1
2024-11-17,Denver Nuggets,6.0,Memphis Grizzlies,228.0,194,-235,90,105,195,0,1
2024-11-17,Detroit Pistons,-5.0,Washington Wizards,232.0,-198,166,124,104,228,1,0
2024-11-17,Atlanta Hawks,-4.0,Portland Trail Blazers,230.0,-174,146,110,114,224,0,1
2024-11-17,Charlotte Hornets,10.0,Cleveland Cavaliers,226.5,370,-480,114,128,242,0,1
2024-11-17,Dallas Mavericks,7.5,Oklahoma City Thunder,226.0,250,-310,121,119,240,1,0
2024-11-17,Brooklyn Nets,10.0,New York Knicks,222.0,380,-490,104,114,218,0,1
2024-11-17,Houston Rockets,-5.0,Chicago Bulls,233.5,-196,164,143,107,250,1,0
2024-11-17,Utah Jazz,9.5,LA Clippers,221.5,360,-460,105,116,221,0,1
2024-11-18,Chicago Bulls,4.0,Detroit Pistons,234.5,142,-168,122,112,234,1,0
2024-11-18,Washington Wizards,14.5,New York Knicks,232.5,700,-1100,106,134,240,0,1
2024-11-18,Philadelphia 76ers,2.5,Miami Heat,212.5,118,-138,89,106,195,0,1
2024-11-18,Indiana Pacers,-3.0,Toronto Raptors,236.5,-154,130,119,130,249,0,1
2024-11-18,Houston Rockets,3.5,Milwaukee Bucks,224.5,140,-166,100,101,201,0,1
2024-11-18,Orlando Magic,-4.5,Phoenix Suns,212.0,-196,164,109,99,208,1,0
2024-11-18,Atlanta Hawks,4.5,Sacramento Kings,235.5,152,-180,109,108,217,1,0
2024-11-18,Golden State Warriors,-5.5,LA Clippers,226.0,-225,188,99,102,201,0,1
2024-11-19,Cleveland Cavaliers,7.0,Boston Celtics,234.0,210,-255,117,120,237,0,1
2024-11-19,Charlotte Hornets,-3.5,Brooklyn Nets,224.5,-186,144,115,116,231,0,1
2024-11-19,Denver Nuggets,6.0,Memphis Grizzlies,223.5,198,-240,122,110,232,1,0
2024-11-19,New Orleans Pelicans,13.5,Dallas Mavericks,222.5,610,-900,91,132,223,0,1
2024-11-19,Oklahoma City Thunder,-10.0,San Antonio Spurs,222.5,-480,370,104,110,214,0,1
2024-11-19,Utah Jazz,10.5,Los Angeles Lakers,234.0,420,-560,118,124,242,0,1
2024-11-20,Chicago Bulls,8.5,Milwaukee Bucks,239.5,295,-370,106,122,228,0,1
2024-11-20,New Orleans Pelicans,14.5,Cleveland Cavaliers,216.5,640,-950,100,128,228,0,1
2024-11-20,Portland Trail Blazers,13.0,Oklahoma City Thunder,222.5,590,-850,99,109,208,0,1
2024-11-20,Indiana Pacers,6.0,Houston Rockets,232.0,190,-230,113,130,243,0,1
2024-11-20,Philadelphia 76ers,-5.0,Memphis Grizzlies,226.0,-210,176,111,117,228,0,1
2024-11-20,New York Knicks,-4.5,Phoenix Suns,227.0,-184,154,138,122,260,1,0
2024-11-20,Atlanta Hawks,7.0,Golden State Warriors,240.0,245,-300,97,120,217,0,1
2024-11-20,Orlando Magic,-3.0,LA Clippers,205.0,-152,128,93,104,197,0,1
2024-11-21,Detroit Pistons,-2.0,Charlotte Hornets,222.5,-134,114,121,123,244,0,1
2024-11-21,Minnesota Timberwolves,-7.0,Toronto Raptors,226.0,-290,235,105,110,215,0,1
2024-11-21,Utah Jazz,3.0,San Antonio Spurs,224.0,130,-154,118,126,244,0,1
2024-11-21,Orlando Magic,5.0,Los Angeles Lakers,216.0,188,-225,119,118,237,1,0
2024-11-22,Brooklyn Nets,3.0,Philadelphia 76ers,214.0,124,-146,98,113,211,0,1
2024-11-22,Boston Celtics,-16.0,Washington Wizards,238.0,-1500,870,108,96,204,1,0
2024-11-22,Golden State Warriors,-10.5,New Orleans Pelicans,222.0,-560,420,112,108,220,1,0
2024-11-22,Portland Trail Blazers,11.5,Houston Rockets,226.0,460,-620,88,116,204,0,1
2024-11-22,Indiana Pacers,5.5,Milwaukee Bucks,235.0,188,-225,117,129,246,0,1
2024-11-22,Atlanta Hawks,-2.5,Chicago Bulls,246.5,-134,114,122,136,258,0,1
2024-11-22,Dallas Mavericks,5.0,Denver Nuggets,229.5,160,-190,123,120,243,1,0
2024-11-22,Sacramento Kings,-3.5,LA Clippers,217.0,-172,144,88,104,192,0,1
2024-11-23,New York Knicks,-8.5,Utah Jazz,233.5,-340,275,106,121,227,0,1
2024-11-23,Detroit Pistons,9.0,Orlando Magic,207.0,330,-420,100,111,211,0,1
2024-11-23,Charlotte Hornets,8.0,Milwaukee Bucks,223.5,265,-330,119,125,244,0,1
2024-11-23,Memphis Grizzlies,-4.0,Chicago Bulls,244.0,-176,148,142,131,273,1,0
2024-11-23,Portland Trail Blazers,12.0,Houston Rockets,226.0,500,-700,104,98,202,1,0
2024-11-23,Golden State Warriors,-3.5,San Antonio Spurs,228.5,-158,134,94,104,198,0,1
2024-11-23,Denver Nuggets,4.0,Los Angeles Lakers,236.0,150,-178,127,102,229,1,0
2024-11-24,Minnesota Timberwolves,8.0,Boston Celtics,222.5,290,-360,105,107,212,0,1
2024-11-24,Washington Wizards,12.0,Indiana Pacers,240.5,530,-750,103,115,218,0,1
2024-11-24,Dallas Mavericks,2.5,Miami Heat,221.5,120,-142,118,123,241,0,1
2024-11-24,LA Clippers,-1.5,Philadelphia 76ers,210.0,-126,108,125,99,224,1,0
2024-11-24,Toronto Raptors,11.5,Cleveland Cavaliers,233.5,490,-670,108,122,230,0,1
2024-11-24,Brooklyn Nets,10.0,Sacramento Kings,222.5,370,-480,108,103,211,1,0
2024-11-25,Toronto Raptors,5.0,Detroit Pistons,220.5,164,-196,100,102,202,0,1
2024-11-25,New Orleans Pelicans,6.5,Indiana Pacers,225.5,205,-250,110,114,224,0,1
